annotation_id,image_path,observation_id,individual_id,body_part,bbox_x,bbox_y,bbox_w,bbox_h,img_width,img_height,split,notes,created_at
3f9f1631f57d,data/sources/inat/images/264767901/475467893.jpg,inat_264767901,otter-0440,throat,1372,567,226,237,2048,1361,,Generated by best.pt; confidence=0.626538,2026-07-30T20:49:35+00:00
233fc2935158,data/sources/inat/images/264767901/475467893.jpg,inat_264767901,otter-0440,whole_body,1320,474,325,362,2048,1361,,Generated by best.pt; confidence=0.553520,2026-07-30T20:49:36+00:00
875dd5ae40f2,data/sources/inat/images/265098610/476112099.jpg,inat_265098610,otter-0441,whole_body,514,358,677,743,2048,1365,,Generated by best.pt; confidence=0.324016,2026-07-30T20:49:53+00:00
17c2b31431aa,data/sources/inat/images/265098610/476112099.jpg,inat_265098610,otter-0441,throat,733,614,421,412,2048,1365,,Generated by best.pt; confidence=0.484014,2026-07-30T20:49:57+00:00
538905b7b069,data/sources/inat/images/265494816/476894803.jpg,inat_265494816,otter-0442,throat,1199,573,346,458,2048,1365,,Generated by best.pt; confidence=0.912516,2026-07-30T21:00:28+00:00
f09e7c75d365,data/sources/inat/images/265494816/476894799.jpg,inat_265494816,otter-0442,throat,1214,686,250,248,2048,1365,,Generated by best.pt; confidence=0.849272,2026-07-30T21:00:46+00:00
cfdc11bdf32d,data/sources/inat/images/265494816/476894799.jpg,inat_265494816,otter-0442,whole_body,547,528,968,446,2048,1365,,Generated by best.pt; confidence=0.369116,2026-07-30T21:00:48+00:00
8d70f7ec3e72,data/sources/inat/images/265494816/476894859.jpg,inat_265494816,otter-0442,throat,1243,799,237,270,2048,1365,,Generated by best.pt; confidence=0.814037,2026-07-30T21:01:01+00:00
8a4992a7d9c1,data/sources/inat/images/265494816/476894859.jpg,inat_265494816,otter-0442,whole_body,410,704,1152,458,2048,1365,,,2026-07-30T21:01:06+00:00
88ad976ff59c,data/sources/inat/images/265494816/476894867.jpg,inat_265494816,otter-0442,throat,1208,841,230,209,2048,1365,,Generated by best.pt; confidence=0.589417,2026-07-30T21:03:32+00:00
11643125ec63,data/sources/inat/images/265494816/476894867.jpg,inat_265494816,otter-0442,whole_body,308,622,1270,475,2048,1365,,,2026-07-30T21:03:43+00:00
743d7ddc4197,data/sources/inat/images/265494816/476894872.jpg,inat_265494816,otter-0442,throat,1227,648,264,354,2048,1365,,Generated by best.pt; confidence=0.935586,2026-07-30T21:03:49+00:00
8cc90d85b290,data/sources/inat/images/265494816/476894872.jpg,inat_265494816,otter-0442,whole_body,517,477,1019,579,2048,1365,,Generated by best.pt; confidence=0.848763,2026-07-30T21:03:50+00:00
0e5840e06d8d,data/sources/inat/images/26828205/41681105.jpeg,inat_26828205,otter-0444,throat,1117,706,198,303,2048,1536,,Generated by best.pt; confidence=0.936805,2026-07-30T21:04:32+00:00
b6467e164361,data/sources/inat/images/26828205/41681105.jpeg,inat_26828205,otter-0444,whole_body,1017,625,351,412,2048,1536,,Generated by best.pt; confidence=0.911716,2026-07-30T21:04:33+00:00
990ee4d29602,data/sources/inat/images/270776276/487002957.jpeg,inat_270776276,otter-0220,whole_body,826,456,303,347,2048,1365,,Generated by best.pt; confidence=0.938781,2026-07-30T21:05:59+00:00
b2ef8cb4c8b6,data/sources/inat/images/270776276/487002957.jpeg,inat_270776276,otter-0220,throat,873,527,154,249,2048,1365,,Generated by best.pt; confidence=0.912712,2026-07-30T21:06:01+00:00
abcb30c8acc6,data/sources/inat/images/270776276/487002975.jpeg,inat_270776276,otter-0220,whole_body,692,367,418,462,2048,1365,,Generated by best.pt; confidence=0.915454,2026-07-30T21:06:14+00:00
9303b0c78263,data/sources/inat/images/270776276/487002975.jpeg,inat_270776276,otter-0220,throat,769,501,309,289,2048,1365,,Generated by best.pt; confidence=0.836276,2026-07-30T21:06:15+00:00
ab55b606797d,data/sources/inat/images/270925220/487285968.jpeg,inat_270925220,otter-0446,whole_body,1373,350,351,453,2048,1365,,Generated by best.pt; confidence=0.856452,2026-07-30T21:06:38+00:00
95897baa5419,data/sources/inat/images/270925220/487285968.jpeg,inat_270925220,otter-0446,throat,1468,456,193,307,2048,1365,,Generated by best.pt; confidence=0.728322,2026-07-30T21:06:39+00:00
d140d5314a1c,data/sources/inat/images/270925220/487285972.jpeg,inat_270925220,otter-0447,throat,276,440,114,196,1575,1050,,Generated by best.pt; confidence=0.854281,2026-07-30T21:07:05+00:00
a316613b735f,data/sources/inat/images/270925220/487285972.jpeg,inat_270925220,otter-0447,whole_body,218,386,228,271,1575,1050,,Generated by best.pt; confidence=0.732241,2026-07-30T21:07:06+00:00
3289c9634640,data/sources/inat/images/271005052/487440565.jpeg,inat_271005052,otter-0448,throat,562,466,82,112,921,2048,,Generated by best.pt; confidence=0.699233,2026-07-30T21:07:18+00:00
b5e8646c138d,data/sources/inat/images/271005052/487440565.jpeg,inat_271005052,otter-0448,whole_body,543,443,128,151,921,2048,,Generated by best.pt; confidence=0.538685,2026-07-30T21:07:23+00:00
e3b485b2bf62,data/sources/inat/images/29051535/45321449.jpeg,inat_29051535,otter-0449,whole_body,448,617,239,231,2048,1536,,,2026-07-30T21:09:46+00:00
bebb57382127,data/sources/inat/images/29051535/45321449.jpeg,inat_29051535,otter-0449,throat,511,689,135,140,2048,1536,,,2026-07-30T21:10:03+00:00
2ca13b806fc3,data/sources/inat/images/293374044/528034108.jpg,inat_293374044,otter-0450,whole_body,237,52,511,273,800,599,,Generated by best.pt; confidence=0.543840,2026-07-30T21:10:56+00:00
f50918de2852,data/sources/inat/images/293374044/528034108.jpg,inat_293374044,otter-0450,throat,264,134,209,164,800,599,,Generated by best.pt; confidence=0.477841,2026-07-30T21:10:57+00:00
1c9d6628bdf1,data/sources/inat/images/30005866/46856744.jpg,inat_30005866,otter-0165,whole_body,827,389,457,411,2048,1365,,Generated by best.pt; confidence=0.917113,2026-07-30T21:12:13+00:00
cbcefc6c32cc,data/sources/inat/images/30005866/46856744.jpg,inat_30005866,otter-0165,throat,991,533,221,236,2048,1365,,Generated by best.pt; confidence=0.865401,2026-07-30T21:12:15+00:00
6d64112e5e91,data/sources/inat/images/301351985/543016678.jpg,inat_301351985,otter-0451,throat,1037,608,529,630,2048,1638,,Generated by best.pt; confidence=0.626088,2026-07-30T21:12:39+00:00
605e9882bd93,data/sources/inat/images/301351985/543016678.jpg,inat_301351985,otter-0451,whole_body,0,311,1687,1147,2048,1638,,,2026-07-30T21:12:50+00:00
07bf78463239,data/sources/inat/images/301352031/543017041.jpg,inat_301352031,otter-0072,whole_body,582,202,1143,1222,2048,1638,,Generated by best.pt; confidence=0.402849,2026-07-30T21:13:05+00:00
4aa882d1a0dc,data/sources/inat/images/301352031/543017041.jpg,inat_301352031,otter-0072,throat,679,426,406,565,2048,1638,,Generated by best.pt; confidence=0.316274,2026-07-30T21:13:08+00:00
1c74a9691f54,data/sources/inat/images/301352031/543017051.jpg,inat_301352031,otter-0072,throat,618,782,583,586,2048,1638,,Generated by best.pt; confidence=0.922933,2026-07-30T21:13:17+00:00
85066428a4ed,data/sources/inat/images/301352031/543017051.jpg,inat_301352031,otter-0072,whole_body,568,408,1386,1230,2048,1638,,Generated by best.pt; confidence=0.783953,2026-07-30T21:13:19+00:00
30b0ec8a3f12,data/sources/inat/images/301571036/543433056.jpg,inat_301571036,otter-0072,throat,767,604,154,184,2048,1365,,Generated by best.pt; confidence=0.607404,2026-07-30T21:13:38+00:00
72084b5aa884,data/sources/inat/images/301571036/543433056.jpg,inat_301571036,otter-0072,whole_body,742,547,494,324,2048,1365,,Generated by best.pt; confidence=0.870395,2026-07-30T21:13:41+00:00
96e4b18a6425,data/sources/inat/images/301795597/543859464.jpg,inat_301795597,otter-0454,throat,626,944,341,473,1536,2048,,Generated by best.pt; confidence=0.630192,2026-07-30T21:13:57+00:00
82e6c9ba87de,data/sources/inat/images/301795597/543859464.jpg,inat_301795597,otter-0454,whole_body,302,734,914,829,1536,2048,,Generated by best.pt; confidence=0.596924,2026-07-30T21:13:58+00:00
6f1b3e5b2a08,data/sources/inat/images/306029338/551832225.jpg,inat_306029338,otter-0455,whole_body,449,507,521,296,1600,1067,,Generated by best.pt; confidence=0.844454,2026-07-30T21:14:56+00:00
be175a6eeda2,data/sources/inat/images/306029338/551832225.jpg,inat_306029338,otter-0455,throat,499,584,131,161,1600,1067,,Generated by best.pt; confidence=0.654771,2026-07-30T21:14:59+00:00
9367e7aaec53,data/sources/inat/images/306029338/551832225.jpg,inat_306029338,otter-0141,throat,212,548,96,146,1600,1067,,Generated by best.pt; confidence=0.614226,2026-07-30T21:15:27+00:00
3420154ced52,data/sources/inat/images/306029338/551832225.jpg,inat_306029338,otter-0141,whole_body,166,508,196,247,1600,1067,,,2026-07-30T21:15:40+00:00
5d50fc7d2e15,data/sources/inat/images/308546543/556664983.jpg,inat_308546543,otter-0205,throat,641,959,177,269,2048,1536,,Generated by best.pt; confidence=0.972718,2026-07-30T21:18:06+00:00
532fd82a0fc5,data/sources/inat/images/308546543/556664983.jpg,inat_308546543,otter-0205,whole_body,570,867,927,431,2048,1536,,Generated by best.pt; confidence=0.258482,2026-07-30T21:18:07+00:00
97c81913f967,data/sources/inat/images/310120022/559677296.jpg,inat_310120022,otter-0458,whole_body,100,521,849,487,2048,1365,,Generated by best.pt; confidence=0.394122,2026-07-30T21:19:01+00:00
28d548fe27e0,data/sources/inat/images/310120022/559677296.jpg,inat_310120022,otter-0458,throat,757,598,130,229,2048,1365,,,2026-07-30T21:19:12+00:00
f04fabcd8109,data/sources/inat/images/310534399/560464295.jpg,inat_310534399,otter-0459,whole_body,510,314,248,330,1306,979,,Generated by best.pt; confidence=0.853853,2026-07-30T21:19:18+00:00
2c89807b9a08,data/sources/inat/images/310534399/560464295.jpg,inat_310534399,otter-0459,throat,538,405,185,205,1306,979,,Generated by best.pt; confidence=0.809172,2026-07-30T21:19:19+00:00
0e89f54fd451,data/sources/inat/images/311726573/562746380.jpg,inat_311726573,otter-0137,whole_body,365,3,978,870,1380,920,,Generated by best.pt; confidence=0.265756,2026-07-30T21:19:47+00:00
72ef42f7f6ae,data/sources/inat/images/311726573/562746380.jpg,inat_311726573,otter-0137,throat,721,330,360,391,1380,920,,,2026-07-30T21:19:55+00:00
3aaaa1c5d510,data/sources/inat/images/311940393/563152543.jpg,inat_311940393,otter-0147,whole_body,637,505,564,402,2048,1366,,Generated by best.pt; confidence=0.904651,2026-07-30T21:20:26+00:00
0255d9b7af2c,data/sources/inat/images/311940393/563152543.jpg,inat_311940393,otter-0147,throat,876,609,285,276,2048,1366,,Generated by best.pt; confidence=0.853542,2026-07-30T21:20:27+00:00
ae3c9b59c4e8,data/sources/inat/images/317389060/573490722.jpg,inat_317389060,otter-0461,whole_body,923,250,836,670,2048,1536,,Generated by best.pt; confidence=0.744869,2026-07-30T21:23:16+00:00
c0767b85611f,data/sources/inat/images/317389060/573490722.jpg,inat_317389060,otter-0461,throat,1117,533,345,332,2048,1536,,Generated by best.pt; confidence=0.903860,2026-07-30T21:23:21+00:00
7d52777db0be,data/sources/inat/images/319389457/577338508.jpg,inat_319389457,otter-0462,throat,945,707,432,339,2000,1420,,Generated by best.pt; confidence=0.883718,2026-07-30T21:24:07+00:00
a8e459ffe289,data/sources/inat/images/319389457/577338508.jpg,inat_319389457,otter-0462,whole_body,319,378,1211,728,2000,1420,,Generated by best.pt; confidence=0.648720,2026-07-30T21:24:11+00:00
3cc6c6b8a26a,data/sources/inat/images/320737108/579942336.jpg,inat_320737108,otter-0463,whole_body,496,247,1116,836,2048,1536,,Generated by best.pt; confidence=0.722249,2026-07-30T21:24:36+00:00
10049e06de76,data/sources/inat/images/320737108/579942336.jpg,inat_320737108,otter-0463,throat,950,644,435,384,2048,1536,,Generated by best.pt; confidence=0.515644,2026-07-30T21:24:40+00:00
8c758a241fb7,data/sources/inat/images/320737108/579942339.jpg,inat_320737108,otter-0464,throat,662,527,554,378,2048,1536,,Generated by best.pt; confidence=0.838864,2026-07-30T21:25:12+00:00
06ef1cfa3646,data/sources/inat/images/320737108/579942339.jpg,inat_320737108,otter-0464,whole_body,321,224,1004,748,2048,1536,,Generated by best.pt; confidence=0.738802,2026-07-30T21:25:14+00:00
f5690d243580,data/sources/inat/images/320788435/580048350.jpg,inat_320788435,otter-0465,whole_body,670,529,185,278,2048,1536,,Generated by best.pt; confidence=0.293031,2026-07-30T21:25:27+00:00
0caab41d31ce,data/sources/inat/images/320788435/580048350.jpg,inat_320788435,otter-0465,throat,717,585,99,191,2048,1536,,Generated by best.pt; confidence=0.272863,2026-07-30T21:25:30+00:00
69583b326706,data/sources/inat/images/321316545/581086212.jpg,inat_321316545,otter-0138,whole_body,126,97,351,321,621,497,,Generated by best.pt; confidence=0.923594,2026-07-30T21:25:51+00:00
9243505cebf2,data/sources/inat/images/321316545/581086212.jpg,inat_321316545,otter-0138,throat,174,194,200,204,621,497,,Generated by best.pt; confidence=0.452713,2026-07-30T21:25:52+00:00
faf5aefed2ac,data/sources/inat/images/321946564/582311258.jpg,inat_321946564,otter-0466,whole_body,930,439,346,465,2048,1269,,Generated by best.pt; confidence=0.650561,2026-07-30T21:26:25+00:00
167410396dd6,data/sources/inat/images/321946564/582311258.jpg,inat_321946564,otter-0466,throat,1005,522,199,354,2048,1269,,Generated by best.pt; confidence=0.529147,2026-07-30T21:26:26+00:00
1a0fbff5e7b0,data/sources/inat/images/321946564/582311266.jpg,inat_321946564,otter-0466,whole_body,858,420,390,371,2048,1191,,Generated by best.pt; confidence=0.840609,2026-07-30T21:26:32+00:00
c1a932683bac,data/sources/inat/images/321946564/582311266.jpg,inat_321946564,otter-0466,throat,944,583,202,177,2048,1191,,Generated by best.pt; confidence=0.814750,2026-07-30T21:26:33+00:00
9676e7bee31f,data/sources/inat/images/323264286/584896782.jpg,inat_323264286,otter-0467,whole_body,617,397,1060,813,2048,1365,,Generated by best.pt; confidence=0.570931,2026-07-30T21:27:36+00:00
85a13cfa70d3,data/sources/inat/images/323264286/584896782.jpg,inat_323264286,otter-0467,throat,928,741,406,318,2048,1365,,Generated by best.pt; confidence=0.568986,2026-07-30T21:27:37+00:00
d88abdb5d8f3,data/sources/inat/images/323264286/584896810.jpg,inat_323264286,otter-0467,whole_body,202,282,1405,954,2048,1478,,,2026-07-30T21:27:53+00:00
27352d76b2e7,data/sources/inat/images/323264286/584896810.jpg,inat_323264286,otter-0467,throat,848,855,301,212,2048,1478,,,2026-07-30T21:28:00+00:00
1e2241b10a48,data/sources/inat/images/323264286/584896817.jpg,inat_323264286,otter-0467,whole_body,721,396,1031,772,2048,1365,,Generated by best.pt; confidence=0.739082,2026-07-30T21:28:07+00:00
37891907dce0,data/sources/inat/images/323264286/584896817.jpg,inat_323264286,otter-0467,throat,1017,805,316,178,2048,1365,,,2026-07-30T21:28:17+00:00
1851ad15e632,data/sources/inat/images/324693921/587737700.jpg,inat_324693921,otter-0468,whole_body,82,147,1616,725,1791,1195,,,2026-07-30T21:29:11+00:00
3e7f8166ff63,data/sources/inat/images/324693921/587737700.jpg,inat_324693921,otter-0468,throat,228,407,314,354,1791,1195,,,2026-07-30T21:29:16+00:00
aa918ebee3ab,data/sources/inat/images/325237035/588819710.jpg,inat_325237035,otter-0469,whole_body,654,383,1071,908,2048,1365,,Generated by best.pt; confidence=0.477438,2026-07-30T21:29:48+00:00
02adb38b5618,data/sources/inat/images/325237035/588819710.jpg,inat_325237035,otter-0469,throat,757,576,294,337,2048,1365,,,2026-07-30T21:30:00+00:00
cfff73e90c5a,data/sources/inat/images/326723661/591788001.jpg,inat_326723661,otter-0470,whole_body,1368,849,128,111,2048,1365,,Generated by best.pt; confidence=0.556435,2026-07-30T21:30:37+00:00
7968fe324457,data/sources/inat/images/326723661/591788001.jpg,inat_326723661,otter-0470,throat,1402,877,67,80,2048,1365,,,2026-07-30T21:30:56+00:00
000824570d0e,data/sources/inat/images/327031211/592399196.jpg,inat_327031211,otter-0471,throat,620,1109,330,375,1536,2048,,Generated by best.pt; confidence=0.733165,2026-07-30T21:31:14+00:00
35f981ac8d73,data/sources/inat/images/327031211/592399196.jpg,inat_327031211,otter-0471,whole_body,439,891,663,647,1536,2048,,Generated by best.pt; confidence=0.333445,2026-07-30T21:31:15+00:00
aabd3259fa6f,data/sources/inat/images/32733276/51356590.jpg,inat_32733276,otter-0472,throat,1229,403,222,336,2048,1365,,Generated by best.pt; confidence=0.958486,2026-07-30T21:31:27+00:00
5e8395100b05,data/sources/inat/images/32733276/51356590.jpg,inat_32733276,otter-0472,whole_body,1172,315,379,442,2048,1365,,Generated by best.pt; confidence=0.946009,2026-07-30T21:31:28+00:00
54b2a8a55763,data/sources/inat/images/327517609/593368288.jpg,inat_327517609,otter-0473,whole_body,904,485,485,455,2048,1365,,Generated by best.pt; confidence=0.926711,2026-07-30T21:31:33+00:00
6c234b062d82,data/sources/inat/images/327517609/593368288.jpg,inat_327517609,otter-0473,throat,1068,680,261,225,2048,1365,,Generated by best.pt; confidence=0.345775,2026-07-30T21:31:34+00:00
6421ceaaa829,data/sources/inat/images/328034561/594344076.jpg,inat_328034561,otter-0474,whole_body,328,210,1621,1059,2048,1436,,Generated by best.pt; confidence=0.856249,2026-07-30T21:31:43+00:00
4a4b88ad7b8d,data/sources/inat/images/328034561/594344076.jpg,inat_328034561,otter-0474,throat,554,630,412,405,2048,1436,,Generated by best.pt; confidence=0.425359,2026-07-30T21:31:44+00:00
7fa8d0e574b3,data/sources/inat/images/328519083/595243746.jpg,inat_328519083,otter-0475,whole_body,1257,609,648,437,2048,1366,,Generated by best.pt; confidence=0.756289,2026-07-30T21:31:59+00:00
0df5534e3ab1,data/sources/inat/images/328519083/595243746.jpg,inat_328519083,otter-0475,throat,1325,733,168,225,2048,1366,,Generated by best.pt; confidence=0.424699,2026-07-30T21:32:00+00:00
1a6abb9db4cf,data/sources/inat/images/329244906/596770530.jpg,inat_329244906,otter-0153,whole_body,319,470,1038,465,2048,1365,,Generated by best.pt; confidence=0.688476,2026-07-30T21:32:15+00:00
379fba6e3ce3,data/sources/inat/images/329244906/596770530.jpg,inat_329244906,otter-0153,throat,1065,668,200,175,2048,1365,,Generated by best.pt; confidence=0.450193,2026-07-30T21:32:18+00:00
9748a641494c,data/sources/inat/images/330132280/598561027.jpg,inat_330132280,otter-0477,whole_body,1101,616,154,158,2048,1152,,Generated by best.pt; confidence=0.808465,2026-07-30T21:32:38+00:00
98f774af3983,data/sources/inat/images/330132280/598561027.jpg,inat_330132280,otter-0477,throat,1151,657,84,106,2048,1152,,Generated by best.pt; confidence=0.319215,2026-07-30T21:32:39+00:00
56a82557e3ca,data/sources/inat/images/330603356/599534132.jpg,inat_330603356,otter-0478,whole_body,413,252,506,499,1500,999,,Generated by best.pt; confidence=0.891424,2026-07-30T21:33:00+00:00
